"id","hotel","reader","helpful","overall","value","room","location","clean","check","service","business","target","probGood"
3874,"hotel_87052",4,4,5,4,5,5,5,5,5,5,"good","0.992779783393502"
3875,"hotel_87052",3,3,5,5,5,5,5,5,5,2,"good","0.997988602078445"
3876,"hotel_87052",2,2,5,5,5,5,5,5,5,5,"good","0.99863154293534"
3877,"hotel_87052",2,2,4,4,3,5,4,4,2,4,"bad","0"
3878,"hotel_87052",2,2,4,4,5,5,5,5,4,5,"good","0.984848484848485"
3879,"hotel_87052",6,5,5,5,4,5,5,5,5,5,"good","0.992467043314501"
3880,"hotel_87052",7,7,5,4,5,5,5,5,5,4,"good","0.989189189189189"
3881,"hotel_87052",19,19,4,5,4,5,5,5,5,5,"good","0.996197718631179"
3882,"hotel_87052",4,4,5,5,5,5,5,5,5,5,"good","0.999021845451581"
3883,"hotel_87052",6,6,5,5,5,5,5,5,5,5,"good","0.999659632402995"
3884,"hotel_87052",4,4,5,5,5,5,5,5,5,5,"good","0.999349381912817"
3885,"hotel_87052",4,4,5,4,5,5,5,5,5,5,"good","0.984585741811175"
3886,"hotel_87052",10,10,5,4,5,5,5,5,5,3,"good","0.99288256227758"
3887,"hotel_87052",10,9,4,4,4,3,4,5,4,4,"good","1"
3888,"hotel_87052",11,10,5,5,5,5,5,5,5,4,"good","0.998619737750173"
3889,"hotel_87052",7,6,4,4,5,5,5,5,4,4,"good","0.982456140350877"
3890,"hotel_87052",5,2,2,1,1,5,2,3,4,3,"bad","0"
3891,"hotel_87052",6,6,3,3,4,4,4,5,4,3,"good","1"
3892,"hotel_87052",9,9,3,3,3,5,4,4,3,3,"bad","0.166666666666667"
3893,"hotel_87052",8,8,3,4,3,5,3,3,3,3,"good","0.5"
3894,"hotel_87052",3,3,5,5,5,5,5,5,5,3,"good","0.999323638823132"
3895,"hotel_87052",14,12,3,3,2,4,5,3,3,1,"bad","0"
3896,"hotel_87052",8,8,4,4,3,5,4,4,4,3,"good","0.825"
3897,"hotel_87052",5,4,4,4,3,5,5,5,5,3,"good","0.921052631578947"
3898,"hotel_87052",6,6,3,2,2,4,3,4,4,3,"bad","0"
3899,"hotel_87052",10,9,1,1,2,4,2,3,2,2,"bad","0"
3900,"hotel_87052",11,6,2,2,2,4,3,4,2,3,"bad","0"
3901,"hotel_87052",20,12,1,1,1,1,2,2,1,1,"bad","0"
3902,"hotel_87052",10,7,5,5,4,4,3,4,5,3,"bad","0"
3903,"hotel_87052",15,11,1,1,1,2,1,3,2,2,"bad","0"
3904,"hotel_87052",11,8,3,3,2,4,4,4,4,4,"bad","0"
3905,"hotel_87052",6,2,5,5,5,5,5,5,5,5,"good","0.998337213169272"
3906,"hotel_87052",12,12,5,5,5,5,5,5,5,5,"good","0.99934725848564"
3907,"hotel_87052",9,9,3,4,4,5,4,4,5,1,"good","1"
3908,"hotel_87052",9,8,3,5,2,5,4,4,5,3,"bad","0"
3909,"hotel_87052",9,9,2,5,2,5,4,4,4,3,"good","1"
3910,"hotel_87052",21,17,2,2,2,4,2,4,3,3,"bad","0"
3911,"hotel_87052",-1,-1,5,5,5,5,5,5,4,3,"good","1"
3912,"hotel_87052",-1,-1,4,4,3,4,4,4,4,4,"good","0.785714285714286"
3913,"hotel_87052",-1,-1,4,5,5,5,5,5,4,4,"good","1"
3914,"hotel_87052",-1,-1,3,3,4,5,4,4,4,3,"good","0.608695652173913"
3915,"hotel_98641",-1,-1,4,4,4,5,4,5,5,3,"good","0.990825688073395"
3916,"hotel_98641",-1,-1,3,2,2,3,2,3,1,1,"bad","0"
3917,"hotel_98641",1,1,4,4,4,3,4,4,4,3,"good","0.972972972972973"
3918,"hotel_98641",2,1,2,2,2,3,4,3,3,3,"bad","0.166666666666667"
3919,"hotel_98641",2,2,5,5,5,5,5,5,5,5,"good","0.998371335504886"
3920,"hotel_98641",1,1,4,4,3,4,3,3,4,4,"good","1"
3921,"hotel_98641",-1,-1,4,4,5,4,4,3,4,4,"good","1"
3922,"hotel_98641",-1,-1,4,4,5,5,5,4,3,4,"good","0.916666666666667"
3923,"hotel_98641",-1,-1,4,4,3,4,2,4,4,5,"good","1"
3924,"hotel_98641",1,1,5,5,5,3,4,4,4,3,"good","1"
3925,"hotel_98641",1,1,3,3,4,3,3,5,4,4,"bad","0"
3926,"hotel_98641",1,1,4,4,3,4,5,5,5,2,"good","1"
3927,"hotel_98641",3,3,2,2,2,4,3,5,4,2,"bad","0"
3928,"hotel_98641",2,1,1,2,3,3,3,1,1,3,"bad","0"
3929,"hotel_98641",1,1,4,4,4,4,5,4,5,1,"good","0.981818181818182"
3930,"hotel_98641",1,0,1,1,1,5,3,1,1,1,"bad","0"
3931,"hotel_98641",2,2,5,5,4,5,3,5,4,2,"good","1"
3932,"hotel_98641",1,1,5,5,5,5,5,5,5,4,"good","0.99800796812749"
3933,"hotel_98641",2,2,5,5,5,5,5,5,5,5,"good","0.999338842975207"
3934,"hotel_98641",3,3,5,5,4,5,5,5,5,4,"good","0.998201438848921"
3935,"hotel_98641",4,4,4,4,4,3,5,5,5,4,"good","0.951219512195122"
3936,"hotel_98641",3,3,4,3,4,4,4,5,4,4,"good","1"
3937,"hotel_98641",2,2,5,5,5,5,5,4,4,5,"good","1"
3938,"hotel_98641",3,3,5,4,4,5,5,5,5,5,"good","0.992156862745098"
3939,"hotel_98641",1,1,5,4,4,5,5,4,5,5,"good","1"
3940,"hotel_98641",6,5,5,5,5,4,5,5,5,5,"good","0.998387096774194"
3941,"hotel_73799",-1,-1,3,2,2,2,5,5,3,4,"bad","0"
3942,"hotel_73799",-1,-1,2,2,1,3,2,3,4,3,"bad","0"
3943,"hotel_73799",-1,-1,1,1,1,3,1,2,2,2,"bad","0"
3944,"hotel_73799",-1,-1,2,1,2,4,1,2,1,1,"bad","0"
3945,"hotel_73799",-1,-1,4,4,3,3,3,4,3,4,"good","1"
3946,"hotel_73799",-1,-1,1,1,1,3,1,1,1,1,"bad","0"
3947,"hotel_73799",-1,-1,3,3,3,3,2,3,4,2,"good","1"
3948,"hotel_73799",-1,-1,2,2,3,2,3,3,2,3,"bad","0.333333333333333"
3949,"hotel_73799",-1,-1,4,5,5,4,5,4,5,5,"good","1"
3950,"hotel_73799",1,1,3,2,1,1,1,3,4,3,"bad","0"
3951,"hotel_73799",1,1,5,4,5,3,5,4,2,5,"good","1"
3952,"hotel_73799",1,1,5,5,5,5,4,5,5,4,"good","1"
3953,"hotel_73799",3,3,5,4,4,4,4,3,3,4,"good","0.9"
3954,"hotel_73799",2,2,4,3,4,3,4,5,4,3,"good","0.5"
3955,"hotel_73799",4,4,5,5,5,3,5,5,5,5,"good","0.991228070175439"
3956,"hotel_73799",1,1,4,4,4,3,4,5,5,4,"good","1"
3957,"hotel_73799",-1,-1,5,4,4,4,4,4,4,4,"good","0.967741935483871"
3958,"hotel_73799",-1,-1,4,5,4,3,4,4,5,4,"good","1"
3959,"hotel_73799",-1,-1,2,2,2,3,3,3,4,2,"bad","0"
3960,"hotel_73799",1,1,1,1,4,5,4,4,1,1,"bad","0"
3961,"hotel_73799",3,2,3,4,5,5,5,5,5,3,"good","0.994263862332696"
3962,"hotel_84455",-1,-1,4,4,4,4,5,4,4,3,"good","0.951219512195122"
3963,"hotel_84455",-1,-1,2,2,2,3,2,2,1,1,"bad","0"
3964,"hotel_84455",-1,-1,2,2,2,5,3,3,3,3,"bad","0"
3965,"hotel_84455",-1,-1,3,3,3,4,3,4,4,3,"bad","0.2"
3966,"hotel_84455",-1,-1,3,3,4,4,3,5,4,2,"bad","0"
3967,"hotel_84455",-1,-1,4,3,4,3,3,4,4,4,"bad","0"
3968,"hotel_84455",-1,-1,2,2,2,4,3,4,3,3,"bad","0"
3969,"hotel_84455",-1,-1,3,1,1,1,1,3,2,2,"bad","0"
3970,"hotel_84455",-1,-1,1,3,3,3,2,1,1,4,"bad","0"
3971,"hotel_84455",1,0,1,2,1,2,2,1,2,2,"bad","0"
3972,"hotel_84455",2,2,3,4,4,4,4,2,3,3,"good","1"
3973,"hotel_84455",-1,-1,4,5,5,4,5,5,5,3,"good","0.99830220713073"
3974,"hotel_84455",2,2,4,4,4,4,5,3,3,3,"good","0.818181818181818"
3975,"hotel_84455",2,2,4,5,4,4,4,3,4,4,"good","1"
3976,"hotel_84455",2,2,5,5,5,5,5,5,5,5,"good","0.998997326203209"
3977,"hotel_84455",1,1,4,4,4,4,3,3,4,4,"good","1"
3978,"hotel_84455",1,1,2,2,3,4,4,1,1,1,"bad","0"
3979,"hotel_84455",2,2,5,5,4,5,5,5,5,4,"good","0.996070726915521"
3980,"hotel_84455",1,1,3,1,1,3,2,2,3,3,"bad","0"
3981,"hotel_84455",-1,-1,5,5,5,5,5,5,5,5,"good","0.997940267765191"
3982,"hotel_84455",1,1,4,4,4,4,4,4,5,4,"good","1"
3983,"hotel_84455",4,2,3,3,4,4,4,3,1,4,"bad","0"
3984,"hotel_84455",6,3,1,1,2,3,3,1,1,2,"bad","0"
3985,"hotel_84455",3,0,4,4,4,3,5,4,4,3,"good","1"
3986,"hotel_84455",4,4,2,2,3,3,3,1,3,3,"bad","0"
3987,"hotel_84455",4,0,5,5,4,4,5,5,5,5,"good","1"
3988,"hotel_84455",3,2,3,3,4,3,4,3,3,3,"bad","0.444444444444444"
3989,"hotel_84455",3,2,5,5,5,5,5,5,5,5,"good","0.998621640248105"
3990,"hotel_84455",3,2,5,5,5,5,5,5,5,4,"good","0.998300475866757"
3991,"hotel_84455",5,5,4,4,4,4,4,4,5,4,"good","1"
3992,"hotel_84455",11,11,4,5,3,4,5,5,5,5,"good","1"
3993,"hotel_84455",9,9,5,4,5,5,4,4,4,3,"good","1"
3994,"hotel_81803",-1,-1,5,5,4,5,5,5,5,5,"good","0.990842490842491"
3995,"hotel_81803",-1,-1,2,3,2,3,3,4,3,3,"bad","0"
3996,"hotel_81803",-1,-1,2,3,3,5,5,5,5,3,"good","0.7"
3997,"hotel_81803",-1,-1,2,2,2,1,2,3,4,5,"bad","0"
3998,"hotel_81803",-1,-1,5,5,5,4,4,5,5,5,"good","1"
3999,"hotel_81803",-1,-1,4,5,4,4,3,4,4,1,"good","1"
4000,"hotel_81803",-1,-1,4,4,4,4,4,3,4,3,"good","0.942857142857143"
4001,"hotel_81803",2,2,4,3,3,5,3,5,5,3,"bad","0"
4002,"hotel_81803",-1,-1,5,5,5,5,4,5,5,3,"good","1"
4003,"hotel_81803",-1,-1,3,3,3,3,4,4,4,3,"good","0.5"
4004,"hotel_81803",2,1,3,4,2,4,3,4,3,2,"bad","0.25"
4005,"hotel_81803",1,0,1,1,1,3,1,1,1,3,"bad","0"
4006,"hotel_81803",-1,-1,1,1,1,3,1,3,3,3,"bad","0"
4007,"hotel_81803",-1,-1,4,4,4,4,3,5,4,4,"good","1"
4008,"hotel_81803",1,0,3,3,3,4,3,4,4,4,"bad","0.375"
4009,"hotel_81803",1,0,4,4,3,4,4,5,4,3,"good","0.888888888888889"
4010,"hotel_81803",2,1,4,3,4,3,5,5,5,4,"good","1"
4011,"hotel_81803",4,2,2,2,2,4,2,2,2,1,"bad","0"
4012,"hotel_81803",3,3,4,5,4,5,5,4,4,3,"good","0.96551724137931"
4013,"hotel_81803",2,2,4,4,4,4,4,5,4,3,"good","0.981481481481482"
4014,"hotel_81803",3,3,4,5,4,5,5,5,5,4,"good","0.994652406417112"
4015,"hotel_81803",3,3,4,4,4,4,4,5,4,4,"good","0.938775510204082"
4016,"hotel_81803",2,2,4,4,4,4,4,5,4,4,"good","0.962962962962963"
4017,"hotel_81803",2,2,5,5,5,5,5,5,5,5,"good","0.998974008207934"
4018,"hotel_81803",2,1,4,4,5,4,5,5,4,3,"good","1"
4019,"hotel_81803",2,2,4,4,4,5,4,4,4,3,"good","0.953947368421053"
4020,"hotel_81803",1,1,2,2,2,3,2,4,3,2,"bad","0"
4021,"hotel_81803",5,4,2,2,4,2,5,4,3,1,"bad","0"
4022,"hotel_81803",3,3,4,3,4,3,4,5,4,3,"bad","0"
4023,"hotel_81803",1,1,4,5,5,3,5,4,4,4,"good","0.857142857142857"
4024,"hotel_81803",1,1,4,4,4,4,3,4,4,4,"good","1"
4025,"hotel_81803",4,4,4,4,3,4,4,4,4,3,"good","0.75"
4026,"hotel_81803",-1,-1,3,3,3,4,4,1,1,1,"bad","0"
4027,"hotel_81803",-1,-1,4,5,5,5,5,4,5,5,"good","1"
4028,"hotel_81803",-1,-1,3,5,3,4,4,4,4,4,"good","1"
4029,"hotel_81803",-1,-1,4,5,5,5,5,5,5,5,"good","0.998296422487223"
4030,"hotel_81803",-1,-1,4,4,4,5,4,4,3,3,"good","0.782608695652174"
4031,"hotel_81803",-1,-1,4,4,4,3,4,4,4,3,"good","0.962962962962963"
4032,"hotel_81803",-1,-1,3,3,4,5,5,2,2,3,"bad","0"
4033,"hotel_87111",-1,-1,5,5,5,5,5,5,5,4,"good","0.999310344827586"
4034,"hotel_87111",4,4,5,5,4,5,5,5,5,3,"good","0.996296296296296"
4035,"hotel_87111",1,1,2,3,1,4,1,3,1,2,"bad","0"
4036,"hotel_87111",1,1,2,2,2,4,2,3,3,3,"bad","0"
4037,"hotel_87111",1,1,3,3,2,5,2,4,4,4,"bad","0"
4038,"hotel_87111",2,2,2,2,2,5,1,3,3,3,"bad","0"
4039,"hotel_87111",1,1,4,4,3,5,4,5,4,4,"good","0.888888888888889"
4040,"hotel_87111",-1,-1,4,4,4,5,4,5,5,4,"good","0.97979797979798"
4041,"hotel_87111",1,1,2,2,1,3,3,3,3,3,"bad","0"
4042,"hotel_87111",2,1,5,5,4,5,5,4,5,4,"good","0.977272727272727"
4043,"hotel_87111",4,4,1,1,1,2,1,3,2,3,"bad","0"
4044,"hotel_87111",3,2,4,5,3,5,5,5,5,3,"good","0.954545454545455"
4045,"hotel_87111",6,5,4,5,4,5,4,4,4,4,"good","1"
4046,"hotel_87111",3,2,2,2,2,4,1,2,3,2,"bad","0"
4047,"hotel_87111",6,5,5,5,5,5,5,5,5,5,"good","0.998652291105121"
4048,"hotel_87111",14,13,4,5,3,5,3,4,4,4,"good","1"
4049,"hotel_87111",12,9,2,2,2,5,2,2,2,1,"bad","0"
4050,"hotel_87111",7,7,4,4,3,5,4,5,4,3,"good","0.782608695652174"
4051,"hotel_87111",8,8,3,3,3,4,4,3,3,2,"bad","0.291666666666667"
4052,"hotel_87111",6,5,5,5,5,5,5,5,5,5,"good","0.997938852627963"
4053,"hotel_87111",7,6,4,4,4,5,4,4,4,4,"good","0.964788732394366"
4054,"hotel_87111",6,5,5,4,5,5,5,4,5,4,"good","1"
4055,"hotel_87111",2,2,4,4,4,4,4,4,5,4,"good","1"
4056,"hotel_87111",3,3,4,4,3,5,4,4,4,3,"good","0.790697674418605"
4057,"hotel_87111",7,7,4,5,4,5,3,5,5,3,"good","1"
4058,"hotel_87111",10,10,4,5,4,5,4,4,4,3,"good","0.988505747126437"
4059,"hotel_87111",13,5,1,1,1,4,1,3,3,1,"bad","0"
4060,"hotel_87111",9,7,5,5,4,5,4,5,5,4,"good","0.995412844036697"
4061,"hotel_87111",5,5,3,3,2,4,3,3,3,3,"bad","0.142857142857143"
4062,"hotel_87111",6,4,2,2,1,4,3,2,4,3,"bad","0"
4063,"hotel_87111",8,8,4,4,4,5,4,4,5,3,"good","0.894736842105263"
4064,"hotel_87111",5,3,2,2,1,4,1,2,2,1,"bad","0"
4065,"hotel_87111",6,6,5,5,5,5,4,4,4,3,"good","1"
4066,"hotel_87111",10,10,2,2,3,5,3,3,4,3,"bad","0"
4067,"hotel_87111",12,7,1,1,2,5,1,1,1,1,"bad","0"
4068,"hotel_87111",13,12,5,5,3,5,5,5,5,3,"good","0.975609756097561"
4069,"hotel_87111",44,44,5,5,4,5,4,5,5,2,"good","1"
4070,"hotel_87111",-1,-1,4,5,3,5,3,4,3,4,"good","0.5"
4071,"hotel_87111",-1,-1,4,4,3,5,4,4,3,4,"good","0.636363636363636"
4072,"hotel_87111",-1,-1,3,3,3,4,3,4,3,2,"bad","0.2"
4073,"hotel_87111",-1,-1,4,3,4,5,4,3,3,3,"bad","0.333333333333333"
4074,"hotel_87111",-1,-1,3,3,4,4,3,3,3,3,"good","0.5"
4075,"hotel_87111",-1,-1,4,4,4,5,3,5,3,3,"good","1"
4076,"hotel_87111",-1,-1,4,4,4,5,3,4,4,3,"good","0.833333333333333"
4077,"hotel_87111",-1,-1,4,4,4,4,3,4,3,3,"good","1"
4078,"hotel_87111",-1,-1,3,3,3,3,3,3,3,3,"bad","0.25"
4079,"hotel_90015",4,4,5,5,4,5,5,5,5,4,"good","0.992792792792793"
4080,"hotel_90015",8,8,4,4,4,5,5,5,5,4,"good","0.985239852398524"
4081,"hotel_90015",10,4,3,3,3,4,5,5,4,5,"bad","0"
4082,"hotel_90015",11,6,2,1,3,5,5,3,2,4,"bad","0"
4083,"hotel_90015",8,7,4,2,3,4,4,4,4,4,"bad","0"
4084,"hotel_90015",11,10,5,4,4,5,5,5,5,4,"good","0.976588628762542"
4085,"hotel_90015",16,4,2,4,4,4,5,5,1,5,"bad","0"
4086,"hotel_90015",10,9,5,5,4,5,4,5,5,5,"good","0.98159509202454"
4087,"hotel_90015",9,9,5,4,3,5,5,5,5,5,"good","0.978260869565217"
4088,"hotel_90015",13,12,5,5,5,5,5,5,5,4,"good","0.997592019263846"
4089,"hotel_90015",6,6,5,5,4,5,5,5,4,4,"good","1"
4090,"hotel_90015",5,5,5,4,5,5,5,5,5,4,"good","0.985428051001822"
4091,"hotel_90015",4,4,5,5,4,3,5,5,5,5,"good","1"
4092,"hotel_90015",3,3,5,5,5,5,5,5,5,3,"good","0.998304510003391"
4093,"hotel_90015",5,5,5,5,5,5,5,5,5,5,"good","0.998975059788179"
4094,"hotel_90015",1,1,5,4,4,5,4,4,5,4,"good","0.966666666666667"
4095,"hotel_90015",21,6,2,1,2,1,3,3,3,3,"bad","0"
4096,"hotel_90015",7,6,5,4,4,5,5,5,5,5,"good","0.979094076655052"
4097,"hotel_90015",7,7,5,5,5,5,5,5,5,5,"good","0.999329758713137"
4098,"hotel_90015",4,4,5,4,5,5,5,4,4,5,"good","0.985915492957746"
4099,"hotel_90015",7,6,5,4,5,5,5,5,5,5,"good","0.989150090415913"
4100,"hotel_90015",21,10,2,2,4,4,5,4,4,5,"bad","0.25"
4101,"hotel_90015",5,3,5,4,5,5,5,5,5,5,"good","0.989473684210526"
4102,"hotel_90015",4,4,5,5,5,4,5,5,5,5,"good","1"
4103,"hotel_90015",8,8,5,5,4,5,5,5,5,5,"good","0.992869875222816"
4104,"hotel_90015",7,7,5,5,5,5,5,5,5,5,"good","0.999318801089918"
4105,"hotel_90015",7,7,5,5,4,5,5,5,5,5,"good","0.997991967871486"
4106,"hotel_90015",15,6,3,2,2,4,3,2,5,3,"bad","0"
4107,"hotel_90015",12,5,2,1,2,5,2,1,1,3,"bad","0"
4108,"hotel_90015",11,10,5,5,5,5,5,5,5,5,"good","0.99829989799388"
4109,"hotel_90015",7,6,5,4,5,5,5,5,5,5,"good","0.984293193717278"
4110,"hotel_90015",23,6,2,2,2,4,4,4,5,3,"bad","0"
4111,"hotel_90015",31,29,5,4,5,5,5,4,5,3,"good","0.97979797979798"
4112,"hotel_90015",29,28,5,5,5,5,5,5,5,5,"good","0.999323181049069"
4113,"hotel_90015",27,3,4,4,3,5,5,5,5,5,"good","0.878048780487805"
4114,"hotel_90015",32,31,5,5,5,5,5,5,5,2,"good","0.999326372515999"
4115,"hotel_90015",31,30,5,5,5,5,5,5,5,5,"good","0.999670944389602"
4116,"hotel_90015",32,29,5,4,5,5,5,5,5,5,"good","0.986842105263158"
4117,"hotel_90015",61,12,1,1,1,5,3,2,1,1,"bad","0"
4118,"hotel_90015",64,13,2,2,1,2,4,1,2,4,"bad","0"
4119,"hotel_90015",47,44,5,5,5,5,5,5,5,5,"good","0.998320456835741"
4120,"hotel_90015",46,41,5,5,4,5,5,5,5,5,"good","0.993115318416523"
4121,"hotel_90015",43,42,5,4,4,5,5,5,5,5,"good","0.973977695167286"
4122,"hotel_90015",52,10,1,1,2,5,2,1,1,3,"bad","0"
4123,"hotel_90015",41,39,5,5,5,5,5,5,5,5,"good","0.999319959197552"
4124,"hotel_90015",59,17,5,5,4,5,5,4,5,5,"good","1"
4125,"hotel_90015",23,22,5,4,5,5,5,5,5,5,"good","0.984189723320158"
4126,"hotel_90015",31,29,5,5,5,5,5,5,5,5,"good","0.998983050847458"
4127,"hotel_90015",13,9,5,5,5,5,5,5,5,5,"good","0.998993963782696"
4128,"hotel_90015",16,15,5,5,4,5,5,5,5,5,"good","0.994708994708995"
4129,"hotel_90015",15,11,5,4,5,5,5,5,5,5,"good","0.991212653778559"
4130,"hotel_90015",11,6,5,5,5,5,5,5,5,5,"good","0.998967653131452"
4131,"hotel_90015",13,10,5,5,5,5,5,5,5,5,"good","0.998675057966214"
4132,"hotel_90015",9,7,5,5,5,5,5,5,5,5,"good","0.998629667694416"
4133,"hotel_90015",13,9,5,5,5,5,5,5,5,5,"good","0.998328877005348"
4134,"hotel_90015",18,11,5,4,5,5,5,5,5,4,"good","0.986247544204322"
4135,"hotel_90015",10,2,5,5,5,5,5,5,5,2,"good","0.996954314720812"
4136,"hotel_90015",12,7,5,4,5,5,5,5,5,5,"good","0.986641221374046"
4137,"hotel_90015",16,12,5,5,5,5,5,5,5,5,"good","0.997325309261117"
4138,"hotel_90015",7,6,5,3,5,4,5,5,5,5,"good","0.933333333333333"
4139,"hotel_90015",14,13,5,5,5,5,5,5,5,5,"good","0.999006951340616"
4140,"hotel_90015",15,12,4,4,4,5,5,5,5,4,"good","0.972222222222222"
4141,"hotel_90015",9,8,5,3,4,5,5,4,5,3,"good","0.75"
4142,"hotel_90015",17,17,5,4,4,4,5,5,5,5,"good","1"
4143,"hotel_90015",10,9,5,4,5,5,5,5,5,3,"good","0.992141453831041"
4144,"hotel_90015",13,12,5,4,4,5,5,5,5,5,"good","0.979919678714859"
4145,"hotel_90015",12,9,4,3,5,5,5,4,5,4,"good","0.846153846153846"
4146,"hotel_90015",39,22,3,2,2,3,2,3,2,4,"bad","0"
4147,"hotel_90015",5,5,5,5,5,5,5,5,5,5,"good","0.997966790918333"
4148,"hotel_90015",8,8,4,4,4,5,5,5,5,5,"good","0.985915492957746"
4149,"hotel_90015",10,10,5,5,5,5,5,5,5,5,"good","0.998951048951049"
4150,"hotel_90015",10,9,5,3,3,3,5,4,4,3,"bad","0"
4151,"hotel_90015",9,9,5,5,5,5,5,5,5,5,"good","0.999021845451581"
4152,"hotel_90015",20,17,5,5,5,5,5,5,5,5,"good","0.999662959218065"
4153,"hotel_90015",22,17,5,5,4,5,5,5,5,5,"good","0.990925589836661"
4154,"hotel_90015",54,14,1,1,3,3,4,1,4,3,"bad","0"
4155,"hotel_90015",21,19,5,4,4,5,5,5,5,4,"good","0.985507246376812"
4156,"hotel_90015",12,12,4,4,5,4,4,5,4,4,"good","1"
4157,"hotel_90015",11,10,5,5,5,5,5,5,5,5,"good","0.998978897208986"
4158,"hotel_90015",20,18,5,5,4,5,5,5,5,5,"good","0.990157480314961"
4159,"hotel_90015",34,9,4,3,5,3,5,5,5,5,"good","0.7"
4160,"hotel_90015",14,12,5,4,5,4,5,5,5,5,"good","0.991836734693878"
4161,"hotel_90015",12,11,5,5,5,5,5,5,5,5,"good","0.996984924623116"
4162,"hotel_90015",19,16,5,5,5,5,5,5,5,5,"good","0.997955706984668"
4163,"hotel_90015",9,7,5,5,5,5,5,5,5,5,"good","0.999661361327464"
4164,"hotel_90015",10,6,2,2,4,3,4,3,2,3,"bad","0.333333333333333"
4165,"hotel_90015",8,6,5,5,5,5,5,5,5,5,"good","0.999335768847559"
4166,"hotel_90015",-1,-1,4,4,3,5,4,5,4,4,"good","0.903225806451613"
4167,"hotel_90015",-1,-1,5,5,5,5,5,5,5,5,"good","0.998965160400138"
4168,"hotel_90015",-1,-1,5,3,4,5,4,5,5,3,"good","0.833333333333333"
4169,"hotel_90015",1,1,4,4,5,5,5,5,5,4,"good","1"
4170,"hotel_90015",1,0,3,2,4,4,4,3,3,3,"bad","0"
4171,"hotel_90015",-1,-1,5,4,5,5,5,5,5,5,"good","0.985688729874776"
4172,"hotel_90015",-1,-1,5,5,5,5,5,5,5,5,"good","0.998700876908087"
4173,"hotel_90015",-1,-1,5,4,3,5,3,5,4,3,"good","0.888888888888889"
4174,"hotel_90015",-1,-1,5,5,5,5,5,5,5,5,"good","0.999664091367148"
4175,"hotel_90015",-1,-1,5,4,5,4,5,5,5,5,"good","0.986899563318777"
4176,"hotel_90015",-1,-1,5,5,4,4,3,3,3,4,"good","1"
4177,"hotel_90015",-1,-1,5,4,5,5,5,5,5,4,"good","0.994836488812392"
4178,"hotel_90015",1,1,5,5,5,5,5,5,5,5,"good","0.998983395459166"
4179,"hotel_90015",-1,-1,5,4,5,4,5,5,5,5,"good","1"
4180,"hotel_90015",-1,-1,4,3,5,5,5,4,4,3,"good","0.833333333333333"
4181,"hotel_90015",-1,-1,5,3,4,5,3,5,5,4,"good","1"
4182,"hotel_90015",-1,-1,5,4,4,4,5,5,5,4,"good","0.992592592592593"
4183,"hotel_90015",2,1,5,5,5,5,5,5,5,5,"good","0.99802371541502"
4184,"hotel_86959",-1,-1,4,4,4,4,3,5,5,5,"good","1"
4185,"hotel_86959",2,2,4,4,4,4,5,5,5,5,"good","0.990476190476191"
4186,"hotel_86959",1,1,5,5,5,5,5,5,5,5,"good","0.998348745046235"
4187,"hotel_86959",3,2,5,5,4,5,5,5,5,4,"good","0.987410071942446"
4188,"hotel_86959",1,1,4,3,4,4,3,4,4,4,"bad","0"
4189,"hotel_86959",1,1,5,5,5,5,5,5,5,5,"good","0.998655462184874"
4190,"hotel_86959",1,1,3,3,4,3,4,4,4,3,"good","0.611111111111111"
4191,"hotel_86959",-1,-1,5,5,5,5,5,5,5,5,"good","0.998363338788871"
4192,"hotel_86959",-1,-1,2,2,1,3,2,3,3,3,"bad","0"
4193,"hotel_86959",-1,-1,4,5,4,4,5,5,5,5,"good","1"
4194,"hotel_86959",1,1,3,3,4,4,5,5,4,4,"good","0.75"
4195,"hotel_86959",2,2,2,4,4,3,5,4,5,2,"good","1"
4196,"hotel_86959",1,1,4,4,4,4,4,5,5,3,"good","0.972972972972973"
4197,"hotel_86959",-1,-1,4,4,3,4,4,5,5,4,"good","1"
4198,"hotel_86959",2,2,5,4,4,5,5,5,5,5,"good","0.982517482517482"
4199,"hotel_86959",-1,-1,4,5,3,3,5,5,5,5,"good","1"
4200,"hotel_86959",1,1,3,3,2,4,3,1,2,3,"bad","0"
4201,"hotel_86959",1,1,5,4,4,4,4,4,4,4,"good","0.969230769230769"
4202,"hotel_86959",-1,-1,4,4,3,3,4,5,4,3,"good","1"
4203,"hotel_86959",2,2,4,5,5,3,4,4,4,4,"good","1"
4204,"hotel_86959",-1,-1,3,4,4,4,4,4,4,3,"good","0.935483870967742"
4205,"hotel_86959",-1,-1,2,2,2,2,3,3,2,1,"bad","0"
4206,"hotel_86959",-1,-1,3,5,3,5,5,5,5,5,"good","0.959183673469388"
4207,"hotel_86959",-1,-1,5,5,4,4,4,3,4,5,"good","1"
4208,"hotel_86959",-1,-1,4,4,4,4,4,4,4,3,"good","0.977443609022556"
4209,"hotel_86959",-1,-1,2,2,2,4,1,5,5,4,"bad","0"
4210,"hotel_86959",-1,-1,5,5,4,4,5,5,5,2,"good","0.991379310344828"
4211,"hotel_86959",2,2,3,4,3,4,4,4,4,3,"good","0.875"
4212,"hotel_86959",2,2,5,5,3,4,4,4,4,3,"good","0.909090909090909"
4213,"hotel_86959",-1,-1,5,5,5,5,5,5,5,5,"good","0.997977755308392"
